search_term,entityid,pageid,search_position,timestamp
is covid-19 a pandemic,Q83873387,83181774,51,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250819,86486415,52,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q83872398,83180814,53,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87116829,86354861,54,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88542183,87774809,55,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743855,86981243,56,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q83493517,82808781,57,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84167106,83470327,58,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q83873556,83181942,59,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87186117,86422913,60,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743866,86981255,61,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84081307,83384804,62,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q83741704,83052932,63,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082556,87327740,64,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88252327,87494809,65,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88641716,87872831,66,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87769115,87005596,67,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88490074,87723925,68,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q83761248,83072384,69,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88385577,87622285,70,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87651995,86891887,71,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250752,86486349,72,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86847911,86092058,73,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86886544,86130461,74,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q83889114,83197057,75,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q83864933,83173486,76,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84055544,83360370,77,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87665364,86904837,78,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87589148,86830975,79,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743873,86981262,80,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87718451,86956642,81,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87648634,86888676,82,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742750,86980174,83,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87755912,86992977,84,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742765,86980187,85,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87655119,86894905,86,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86913546,86156725,87,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87715166,86953417,88,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743879,86981268,89,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87068864,86307984,90,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87590993,86832794,91,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88164033,87408336,92,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87652000,86891892,93,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87746397,86983689,94,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250948,86486543,95,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743872,86981261,96,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742736,86980162,97,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742125,86979575,98,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87669612,86909047,99,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87664046,86903557,100,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87746160,86983453,101,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87975745,87205692,102,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87660365,86899925,103,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87705884,86944315,104,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84030045,83335227,105,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742718,86980148,106,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88429117,87665073,107,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742116,86979566,108,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87657486,86897091,109,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87714704,86952958,110,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87589123,86830950,111,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742748,86980172,112,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87592982,86834733,113,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87662819,86902362,114,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87666247,86905717,115,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742118,86979568,116,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87746177,86983472,117,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87651970,86891868,118,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87709973,86948294,119,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87745981,86983284,120,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87483673,86719480,121,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87660693,86900252,122,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87709900,86948220,123,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88356648,87594143,124,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87902902,87134129,125,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87899016,87130318,126,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87910176,87141184,127,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743900,86981290,128,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88582086,87814282,129,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87781572,87017774,130,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743899,86981289,131,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742107,86979559,132,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q82069695,81427064,133,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87580938,86822844,134,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742089,86979542,135,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87746018,86983316,136,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87659698,86899261,137,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87666042,86905516,138,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743878,86981267,139,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87979033,87208961,140,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742754,86980177,141,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87902950,87134177,142,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87708832,86947159,143,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87729501,86967509,144,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87610822,86852445,145,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87652010,86891900,146,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87704267,86942717,147,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743852,86981240,148,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87745216,86982572,149,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87589392,86831215,150,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87816110,87049392,151,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87976629,87206572,152,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87976701,87206644,153,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87662895,86902439,154,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87729500,86967508,155,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87412028,86643516,156,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88661507,87892436,157,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87665038,86904514,158,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87733671,86971633,159,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87768605,87005081,160,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88137634,87382325,161,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742114,86979564,162,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87976489,87206432,163,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q85610489,84895806,164,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87814953,87048303,165,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87766242,87002781,166,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87770827,87007293,167,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742064,86979517,168,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87708331,86946679,169,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742131,86979582,170,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87755488,86992574,171,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84146057,83449338,172,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742103,86979556,173,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87409953,86641705,174,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87540454,86781055,175,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88335426,87573688,176,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742085,86979538,177,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88667743,87898585,178,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88539318,87771962,179,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87723439,86961594,180,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87887813,87119328,181,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88263719,87505692,182,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87468681,86700313,183,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87070975,86310051,184,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88801748,88031489,185,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87707727,86946114,186,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87587760,86829598,187,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87694131,86933211,188,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87899022,87130327,189,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87706558,86944983,190,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88672384,87903197,191,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87563855,86805737,192,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87452683,86681446,193,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88460663,87695019,194,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87663590,86903128,195,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082670,87327852,196,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743173,86980571,197,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87584819,86826682,198,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082693,87327875,199,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87162010,86399575,200,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87486535,86724640,201,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87742120,86979570,202,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88538539,87771189,203,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87654155,86893962,204,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082534,87327718,205,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87687648,86926795,206,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88225303,87468115,207,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88383887,87620628,208,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87666258,86905728,209,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88521330,87754670,210,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88713785,87944238,211,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87656001,86895725,212,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87909922,87140938,213,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87461391,86691635,214,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87773541,87009931,215,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87199320,86435781,216,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q83912697,83220356,217,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082639,87327821,218,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87794168,87030187,219,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88371105,87607996,220,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86500353,85749304,221,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88310371,87548977,222,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86597685,85844983,223,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87770645,87007121,224,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87794247,87030265,225,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86458103,85707475,226,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87653473,86893288,227,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87952372,87182693,228,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87794143,87030162,229,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88096957,87341976,230,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88662781,87893701,231,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87651920,86891822,232,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87833915,87066869,233,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87119811,86357777,234,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88094663,87339664,235,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87648500,86888538,236,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87571611,86813535,237,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87794005,87030024,238,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082312,87327500,239,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87774378,87010749,240,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88617000,87848960,241,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87648505,86888544,242,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88100961,87345903,243,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87709760,86948082,244,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87655120,86894906,245,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87706672,86945091,246,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87648519,86888559,247,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86919406,86162326,248,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87144389,86382164,249,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87721665,86959827,250,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87144458,86382233,251,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082622,87327804,252,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87235177,86471226,253,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87964013,87194162,254,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87714355,86952617,255,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87599914,86841585,256,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87123561,86361502,257,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q85228951,84518737,258,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87161441,86399007,259,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87585467,86827323,260,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88269100,87511000,261,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87414741,86645698,262,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87760039,86997035,263,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87073833,86312866,264,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88784317,88014126,265,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88075934,87321286,266,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88785718,88015522,267,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87745389,86982740,268,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87708719,86947047,269,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87480850,86715947,270,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87719918,86958083,271,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87743260,86980654,272,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87066621,86305861,273,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87479413,86714510,274,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87794091,87030110,275,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87919470,87150291,276,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87991114,87220688,277,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250838,86486434,278,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87722441,86960606,279,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250803,86486399,280,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87666763,86906212,281,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88783600,88013416,282,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86521237,85769918,283,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88646799,87877897,284,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87213066,86449356,285,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250732,86486328,286,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88479605,87713639,287,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87993113,87222644,288,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250788,86486385,289,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87963054,87193209,290,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87740086,86977603,291,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87730008,86968006,292,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87222526,86458708,293,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86999506,86240577,294,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87473205,86707213,295,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87718212,86956402,296,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86628344,85875295,297,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88782153,88011903,298,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87480220,86715320,299,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87712330,86950638,300,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88738470,87968880,301,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87186365,86423150,302,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86600035,85847307,303,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88783049,88012862,304,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250877,86486471,305,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87734646,86972561,306,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87733190,86971162,307,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87243915,86479873,308,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87745367,86982717,309,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q85872060,85142660,310,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87625383,86865550,311,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87204911,86441318,312,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q85876114,85146673,313,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87769159,87005644,314,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88561418,87793821,315,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88480316,87714347,316,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87718836,86956998,317,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250930,86486525,318,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87880357,87112374,319,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87450756,86679563,320,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250913,86486508,321,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86756826,86002048,322,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87343682,86577721,323,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87058723,86298298,324,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87223238,86459413,325,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87202921,86439334,326,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87763160,86999792,327,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250897,86486492,328,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88581775,87813980,329,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87200954,86437402,330,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88556836,87789256,331,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86803861,86048828,332,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86921736,86164629,333,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87454162,86682884,334,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87589400,86831222,335,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87235137,86471186,336,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88683791,87914518,337,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q85872065,85142665,338,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88175909,87420041,339,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87496121,86737121,340,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250770,86486367,341,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87193778,86430268,342,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87162202,86399768,343,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082857,87328038,344,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87250691,86486286,345,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87477841,86712609,346,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88284930,87523897,347,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87070999,86310074,348,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84146217,83449499,349,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87625385,86865552,350,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88177037,87421157,351,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87121993,86359963,352,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86733728,85979057,353,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87271716,86507299,354,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86496605,85745621,355,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88074871,87320238,356,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88622881,87854778,357,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87068363,86307510,358,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88243552,87486154,359,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87746140,86983435,360,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88243548,87486149,361,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87759052,86996065,362,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88730877,87961252,363,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87479384,86714476,364,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082994,87328175,365,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86694210,85939824,366,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88731531,87961951,367,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87719499,86957644,368,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87648388,86888415,369,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87745202,86982556,370,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87785296,87021450,371,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88100558,87345503,372,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87164033,86401558,373,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88807626,88037316,374,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87919459,87150280,375,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87936974,87167366,376,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86694873,85940486,377,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87745441,86982788,378,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87527770,86768351,379,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87402404,86635045,380,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88482737,87716735,381,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87477462,86711941,382,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84581246,83879685,383,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86452405,85702034,384,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88243544,87486145,385,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082922,87328103,386,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87245450,86481273,387,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87745383,86982733,388,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q85173778,84463852,389,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86077067,85342072,390,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88082409,87327595,391,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87898060,87129373,392,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87243117,86479081,393,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84762892,84064432,394,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87745376,86982726,395,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87745405,86982754,396,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84318312,83619880,397,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86926476,86169280,398,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q88484856,87718803,399,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87473506,86707512,400,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87662232,86901781,401,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87410206,86641892,402,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87246258,86481889,403,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84897850,84198396,404,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87144476,86382251,405,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q86914916,86158044,406,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q87268135,86503708,407,2020-03-27T23:46:54Z
is covid-19 a pandemic,Q84590527,83888855,408,2020-03-27T23:46:54Z
